Product URL,Product name,brand,Mrp,Sales price,Discount percentage,Number of reviews,Star rating
https://www.amazon.com/NIKE-Downshifter-Running-Shoes-Midnight/dp/B075ZYVVWG?psc=1,Nike Men's Downshifter 8 Extra Wide (4E) Running Shoe,Nike,0.0,129.99,0,1832,4.6
https://www.amazon.com/Under-Armour-Phantom-Trainers-Sneakers/dp/B09HXLY9S9?psc=1,Under Armour HOVR Phantom 2 Print Mens Running Trainers 3025350 Sneakers Shoes,Under Armour,0.0,199.99,0,1,5.0
https://www.amazon.com/adidas-Originals-Tresc-Running-Ef0765/dp/B085VK6QZQ?psc=1,adidas mens Running Shoes,Adidas,0.0,45.99,0,13,3.9
https://www.amazon.com/Nike-Odyssey-React-Shield-Metalic/dp/B07NPSL8K9?psc=1,Nike Odyssey React Shield Mens Running Trainers Bq1671 Sneakers Shoes,Nike,0.0,184.99,0,58,4.3
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B099ZPHPVY?psc=1,Under Armour Shoes HOVR SLK EVO Sportstyle for Men Man,Under Armour,0.0,134.99,0,0,0.0
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B08XVZQ5CC?psc=1,Under Armour Men's HOVR Sonic 2 Running Shoe,Under Armour,0.0,134.99,0,1242,4.6
https://www.amazon.com/adidas-Kaptir-Running-Black-Spirit/dp/B07XH4TT1Z?psc=1,adidas Men's Kaptir Running Shoe,Adidas,0.0,59.95,0,1,5.0
https://www.amazon.com/PUMA-Better-Emerge-Running-White-High/dp/B08QCPWQ7Z?psc=1,PUMA Men's Better Foam Emerge Street Running Shoe,PUMA,0.0,74.58,0,0,0.0
https://www.amazon.com/Nike-Mens-Air-DH0143-Taxi/dp/B0916W2TD8?psc=1,Nike Men's Shoes Air Max 95 City Special - NYC DH0143-700,Nike,0.0,434.71,0,0,0.0
https://www.amazon.com/ASICS-Patriot-Twist-Running-Canvas/dp/B07KYQRSM4?psc=1,ASICS Men's Patriot 11 Twist Running Shoes,ASICS,0.0,68.95,0,99,4.4
https://www.amazon.com/adidas-Run-Mens-Eg6264-Size/dp/B087YTGGBH?psc=1,"adidas 4D Run 1.0 Shoes Men's, White, Size 10",Adidas,0.0,142.5,0,2,5.0
https://www.amazon.com/Nike-Mens-Reflective-Running-Shoes/dp/B09HHQYXXD?psc=1,Nike Mens Air Max 97 Reflective Logo Running Shoes (10),Nike,0.0,224.95,0,2,5.0
https://www.amazon.com/Nike-Mens-Vomero-Running-Black/dp/B00IID5N0S?psc=1,Nike Men's Running Shoes,Nike,0.0,199.97,0,267,4.6
https://www.amazon.com/adidas-Yeezy-Boost-700-V2/dp/B07MBP4W8N?psc=1,adidas Yeezy Boost 700,Adidas,0.0,424.0,0,2,5.0
https://www.amazon.com/Nike-Running-Trainers-Sneakers-Crimson/dp/B08HYZGG7B?psc=1,Nike Air Max 2X Mens Running Trainers Ck2943 Sneakers Shoes,Nike,0.0,134.99,0,18,4.2
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B09HV7CWH7?psc=1,Under Armour HOVR Sonic 3 Mens Running Trainers 3022586 Sneakers Shoes,Under Armour,0.0,159.99,0,1,5.0
https://www.amazon.com/ASICS-Gel-Cumulus-Running-Shoes-Harmony/dp/B09CLLFS9N?psc=1,ASICS Men's Gel-Cumulus 24 Running Shoes,ASICS,0.0,160.0,0,0,0.0
https://www.amazon.com/adidas-Terrex-Parley-Running-Sneakers/dp/B09JZZ9LGQ?psc=1,"adidas Mens Terrex Two Ultra Parley Ap Trail Running Sneakers Shoes - Black,White",Adidas,0.0,67.94,0,0,0.0
https://www.amazon.com/Nike-Vapormax-Running-Casual-Ck2718-002/dp/B08446XKBS?psc=1,Nike Men's Race Running Shoe,Nike,0.0,349.0,0,477,4.5
https://www.amazon.com/adidas-Ultraboost-4-0-Shoe-Running/dp/B07FJLKX4X?psc=1,adidas Men's Ultraboost Red EE3703,Adidas,0.0,175.99,0,21,4.6
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B09PDXNSLJ?psc=1,"Under Armour HOVR Flux MVMNT Mens Running Trainers 3025354 Sneakers Shoes (UK 9 US 10 EU 44, Black 001)",Under Armour,0.0,169.99,0,0,0.0
https://www.amazon.com/adidas-NMD_r1-Running-Casual-Fx4353/dp/B086Z6JJJW?psc=1,adidas Women's Grand Court Sneaker,Adidas,0.0,149.9,0,39137,4.7
https://www.amazon.com/Nike-Legend-Essential-Running-Training/dp/B08GJ2V8L2?psc=1,Nike Legend Essential 2 Men's Running Training Shoes CQ9356 005 Size 10 US,Nike,0.0,59.0,0,4,3.6
https://www.amazon.com/Nike-Bright-Crimson-Black-Running/dp/B07R57KLZC?psc=1,Nike Air Max 720,Nike,0.0,265.13,0,66,4.4
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B09R4XM4YJ?psc=1,Under Armour HOVR Apex 2 Mens Running Trainers 3023007 Sneakers Shoes,Under Armour,0.0,184.99,0,0,0.0
https://www.amazon.com/ASICS-FUZEBLAST-Running-Carrier-Hazard/dp/B09PMTD1SK?psc=1,ASICS Men's FUZEBLAST Running Shoe,ASICS,0.0,80.0,0,0,0.0
https://www.amazon.com/adidas-NMD_R1-Shoes-Mens-Grey/dp/B09RQFKDMS?psc=1,adidas NMD_R1 Shoes Men's,Adidas,0.0,70.0,0,4,3.2
https://www.amazon.com/NIKE-Running-Shoes-Obsidian-849559-400/dp/B01L91BUP2?psc=1,Nike Mens Air Max 2017 Running Shoes Dark Obsidian/White/Royal Blue 849559-400 Size 10,Nike,0.0,149.95,0,8,4.6
https://www.amazon.com/Puma-194739-Running-Quarry-White/dp/B088RK43KW?psc=1,PUMA Men's Resolve Road Running Shoe,PUMA,0.0,82.95,0,125,4.3
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B0B5LCXV8P?psc=1,Under Armour HOVR Rise 2 Mens Running Trainers 3023009 Sneakers Shoes,Under Armour,0.0,129.99,0,0,0.0
https://www.amazon.com/adidas-Runfalcon-FY8741-Color-Grey/dp/B08PSCVM48?psc=1,adidas - Runfalcon - FY8741,Adidas,0.0,129.98,0,88,4.6
https://www.amazon.com/ASICS-Hyper-Gel-Sai-Black-Samba/dp/B07D1M3XTQ?psc=1,"ASICS Men's Hyper Gel-Sai, Black/Samba, 10 D(M) US",ASICS,0.0,99.99,0,10,4.0
https://www.amazon.com/adidas-Athletics-Running-Slippers-Indleg/dp/B09P6GJXX6?psc=1,adidas Men's Athletics and Running Slippers with Nails,Adidas,0.0,122.8,0,0,0.0
https://www.amazon.com/Nike-Huarache-d-g-Mens-Ao1697-600/dp/B0059BKFFA?psc=1,Nike Huarache E.D.G.E. TXT Mens Casual Shoe,Nike,0.0,149.0,0,17,4.5
https://www.amazon.com/PUMA-Speed-38484401-Color-Black/dp/B0B4BMWG8S?psc=1,PUMA - Xray Speed SL - 38484401,PUMA,0.0,193.0,0,0,0.0
https://www.amazon.com/adidas-Terrex-Urban-FX4661-Color/dp/B09PL9SNST?psc=1,adidas Men's Camping and Hiking Shoes,Adidas,0.0,137.29,0,0,0.0
https://www.amazon.com/PUMA-Runner-Essential-38305501-Color/dp/B0B3MWHXSF?psc=1,PUMA - ST Runner Essential - 38305501,PUMA,0.0,153.0,0,0,0.0
https://www.amazon.com/adidas-Adistar-GX2995-Color-Black/dp/B09N3N5XYL?psc=1,adidas - Adistar - GX2995,Adidas,0.0,271.0,0,0,0.0
https://www.amazon.com/adidas-Element-Refine-BB4849-Color/dp/B06WGVX2ML?psc=1,adidas - Element Refine 3 M - BB4849 - Color: Grey - Size: 10,Adidas,0.0,148.0,0,1,5.0
https://www.amazon.com/adidas-Cosmic-BB3128-Color-White-Blue/dp/B06W5FTHXN?psc=1,adidas - Cosmic 11 M - BB3128 - Color: Blue-White - Size: 10,Adidas,0.0,156.0,0,0,0.0
https://www.amazon.com/Nike-Mens-Premium-Running-Shoes/dp/B09PHPMFTH?psc=1,Nike Mens Air Max 90 Premium Running Shoes,Nike,0.0,170.0,0,0,0.0
https://www.amazon.com/Nike-React-Phantom-Flyknit-Mens/dp/B0B8GWJWVT?psc=1,Nike Men's Epic Phantom React FK Sneaker,Nike,0.0,129.49,0,3,3.4
https://www.amazon.com/Nike-Mens-Air-Running-Shoes/dp/B0B7KKS5Q7?psc=1,Nike Men's Air Max 270 Running Shoes,Nike,0.0,180.0,0,0,0.0
https://www.amazon.com/Nike-Mens-DQ9001-Dark-Beetroot/dp/B0B2DDDC6C?psc=1,Nike Mens Air Max OG 95 DQ9001 001 Dark Beetroot - Size 10,Nike,0.0,230.0,0,0,0.0
https://www.amazon.com/adidas-Solarboost-Shoes-Mens-White/dp/B0B7Z3DMNT?psc=1,adidas Solarboost 4 Shoes Men's,Adidas,0.0,96.0,0,0,0.0
https://www.amazon.com/PUMA-Runner-Sport-Athletic-Running/dp/B0B81DCK18?psc=1,PUMA Mens Viz Runner Sport Sl Athletic Running Shoes,PUMA,0.0,69.99,0,0,0.0
https://www.amazon.com/Nike-Mens-Grey-Black-Hemp-Smoke-DO6108-001/dp/B0B6TC7MVG?psc=1,Nike Air Max 90 Men's Grey Fog/Black-Hemp-Smoke Grey DO6108-001,Nike,0.0,185.0,0,0,0.0
https://www.amazon.com/PUMA-Velocity-Nitro-Running-Sneakers/dp/B0B833CQD2?psc=1,PUMA Mens Velocity Nitro Lace Up Running Sneakers Shoes - Blue,PUMA,0.0,89.95,0,0,0.0
https://www.amazon.com/Nike-Vapormax-Unisex-Shoes-Color/dp/B0B8P3TKX6?psc=1,"Nike Air Vapormax 2021 Fk Unisex Shoes Size 10, Color: Armory Blue/White",Nike,0.0,349.99,0,0,0.0
https://www.amazon.com/Nike-Mens-Vapormax-2021-DQ7633/dp/B0B7KPV32C?psc=1,Nike Mens Air Vapormax 2021 DQ7633 100 - Size 10,Nike,0.0,194.0,0,0,0.0
https://www.amazon.com/adidas-Superstar-Mens-Shoes-Color/dp/B0853Q6SSV?psc=1,"adidas Superstar Mens Shoes Size 10, Color: White/Black/Multi",Adidas,0.0,89.9,0,0,0.0
https://www.amazon.com/Habanero-us_Footwear_Size_System-Numeric-Medium-Numeric_10/dp/B09WKGFDJ8?psc=1,Air Zoom Terra Kiger 8 Men Size 10.0 to 15.0 Color Habanero Red,Nike,0.0,169.99,0,0,0.0
https://www.amazon.com/Nike-Revolution-Black-Black-Dark-Smoke/dp/B0B6FT1VD2?psc=1,"Nike Men's Revolution 6, Black/Black-Dark Smoke Grey, 10",Nike,0.0,240.0,0,0,0.0
https://www.amazon.com/Nike-White-Sport-Red-Black-DN4113/dp/B09NC2LTWY?psc=1,Nike Men's Air Max BW OG White/Sport Red-Black (DN4113 100),Nike,0.0,199.95,0,0,0.0
https://www.amazon.com/Nike-Mens-Vapormax-Plus-DQ7645/dp/B0B8FXCS43?psc=1,Nike Mens Air Vapormax Plus DQ7645 100 - Size 10,Nike,0.0,294.5,0,0,0.0
https://www.amazon.com/Nike-Force-Savage-Elite-White-Anthracite/dp/B07HDT9N5D?psc=1,"Nike Men's Force Savage Elite 2, Black/White-Anthracite, 10",Nike,0.0,144.69,0,0,0.0
https://www.amazon.com/adidas-Pureboost-Running-Black-Vivid/dp/B08SSKGJZG?psc=1,"adidas Men's Pureboost 21 Running Shoe, Black/Grey/Vivid Red, 10",Adidas,130.0,90.0,31,2,5.0
https://www.amazon.com/ASICS-Tiger-Gel-Lyte-Tai-Chi-Performance/dp/B07QD38GTL?psc=1,ASICS Tiger Unisex Gel-Lyte Shoe,ASICS,90.0,69.99,22,97,4.4
https://www.amazon.com/adidas-Alphabounce-Running-Black-Carbon/dp/B0711S1K71?psc=1,adidas Men's Alphabounce Rc m Running Shoe,Adidas,0.0,99.95,0,475,4.5
https://www.amazon.com/Nike-Huarache-Textile-Synthetic-Trainers/dp/B09R83YGY8?psc=1,Nike Unisex Air Huarache J22 Textile Synthetic Trainers,Nike,0.0,175.5,0,33,4.0
https://www.amazon.com/Jordan-Retro-Particle-University-CT8019/dp/B0B4YWC151?psc=1,Men's Jordan 9 Retro Particle Grey Black/University Red (CT8019 060),Nike,0.0,323.95,0,0,0.0
https://www.amazon.com/Nike-Mens-Black-Black-Black-DH4245/dp/B0B2TF96SB?psc=1,Nike Men's Air Max 2021 Black/Black-Black (DH4245 002),Nike,0.0,298.97,0,0,0.0
https://www.amazon.com/adidas-TRESC-CBLACK-Solred-HIRBLU/dp/B087SLX7H1?psc=1,adidas Men's Tresc Run Low Top Leather Running,Adidas,0.0,90.95,0,17,4.1
https://www.amazon.com/PUMA-Deviate-Running-Fitness-Training/dp/B096Z3J7ZM?psc=1,PUMA Deviate Nitro Mens Running Fitness Training Trainer Shoe Green Glare/Black,PUMA,0.0,140.27,0,2,4.5
https://www.amazon.com/Nike-Metcon-Flyknit-Nylon-Running/dp/B0763QFW7V?psc=1,Nike Men's Metcon DSX Flyknit 2 Nylon Running Shoes,Nike,0.0,97.77,0,214,4.4
https://www.amazon.com/PUMA-Velocity-Cooladapt-Running-Sneakers/dp/B0B64JR3WF?psc=1,PUMA Mens Velocity Nitro Cooladapt Lace Up Running Sneakers Shoes - White,PUMA,0.0,89.95,0,0,0.0
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B08XW92PRH?psc=1,Under Armour Ua HOVR Sonic 2 Mens Running Trainers 3021586 Sneakers Shoes,Under Armour,0.0,159.99,0,3,5.0
https://www.amazon.com/Nike-Odyssey-Flyknit-Running-Lagoon/dp/B07HQWGKCP?psc=1,"Nike Men's Odyssey React 2 Flyknit Running Shoe (10, Blue Lagoon/Black/White)",Nike,0.0,120.0,0,16,4.2
https://www.amazon.com/adidas-Mens-SenseBOUNCE-Running-Black/dp/B07KX99SVN?psc=1,"adidas Men's SenseBOUNCE + Running Shoe, Grey/Grey/Black, 10 M US",Adidas,0.0,74.95,0,6,4.0
https://www.amazon.com/ASICS-Gel-Lyte-Athletic-Shoes-Green/dp/B07HRY5D59?psc=1,"ASICS Tiger Men's Gel-Lyte V, Green/Black 10 M US",ASICS,0.0,99.99,0,2,5.0
https://www.amazon.com/ASICS-Jogger-Sportstyle-Shoes-Glacier/dp/B0B31DQZNJ?psc=1,ASICS Men's New Jogger Sportstyle Shoes,ASICS,0.0,100.0,0,0,0.0
https://www.amazon.com/Evospeed-Javelin-Track-White-Dark-Slate-Fizzy/dp/B097KJ7H7L?psc=1,PUMA Men's Evospeed Javelin 2 Track and Field Shoe,PUMA,0.0,96.37,0,0,0.0
https://www.amazon.com/adidas-Yeezy-Boost-GW0089-Stone/dp/B09YCNYWYD?psc=1,adidas Mens Yeezy Boost 350 V2 GW0089 Ash Stone - Size 10,Adidas,0.0,475.0,0,0,0.0
https://www.amazon.com/adidas-Ultra-Boost-Running-Sneakers/dp/B08DDGS2GL?psc=1,"adidas Mens Mi Ultra Boost Running Sneakers Shoes - Blue,Grey",Adidas,0.0,134.95,0,0,0.0
https://www.amazon.com/adidas-alphaboost-Orchid-Copper-Metallic/dp/B08DTV4DBY?psc=1,adidas Men's Alphaboost M Running Shoe,Adidas,0.0,139.99,0,313,4.7
https://www.amazon.com/Nike-Running-Trainers-CZ7344-Sneakers/dp/B08Q8HZ4C2?psc=1,Nike Air Max 270 React Mens Running Trainers Cv1641 Sneakers Shoes,Nike,0.0,214.99,0,17,4.8
https://www.amazon.com/Puma-194917-Running-Black-Lava-Blast/dp/B088RJKBPS?psc=1,PUMA Men's 194917 Road Running Shoe,PUMA,0.0,117.41,0,51,4.4
https://www.amazon.com/adidas-Ultraboost-Running-Trainers-Sneakers/dp/B09LVPGDBL?psc=1,adidas Ultraboost Pb Mens Running Trainers Sneakers,Adidas,0.0,229.99,0,9,3.9
https://www.amazon.com/Nike-Ghoswift-Running-Trainers-Sneakers/dp/B08KWFQ5MP?psc=1,Nike Ghoswift Mens Running Trainers Cw2635 Sneakers Shoes,Nike,0.0,134.99,0,0,0.0
https://www.amazon.com/ASICS-Gel-Contend-Running-Carbon-Classic/dp/B01N06ZI7V?psc=1,ASICS Men's GEL-Contend Running Shoe,ASICS,0.0,119.99,0,1611,4.5
https://www.amazon.com/ASICS-Performance-Running-Cherry-Tomato/dp/B071Z8W12D?psc=1,ASICS Men's fuzeX Knit,ASICS,0.0,99.99,0,35,4.3
https://www.amazon.com/Nike-Vapormax-Flyknit-AJ6900-100-Black-Volt/dp/B07QRYRWW5?psc=1,Nike Mens Air Vapormax 3.0 Flyknit Running Shoes White/Black-Volt AJ6900-100 Size 10.5,Nike,0.0,355.0,0,8,3.9
https://www.amazon.com/Nike-Mens-Zoom-Type-Crater-DH9628/dp/B097NDSW8J?psc=1,Nike Air Zoom Type Crater Mens Running Trainers Dh9628 Sneakers Shoes,Nike,89.99,79.99,11,0,0.0
https://www.amazon.com/adidas-Adizero-Boston-Multi-Medium/dp/B089487YVX?psc=1,"adidas Mens Adizero Boston 9 Running Sneakers Shoes - Black,Yellow",Adidas,0.0,200.0,0,17,5.0
https://www.amazon.com/Nike-Mens-Womens-Running-Photo/dp/B013S3J4YS?psc=1,Nike Air Max Motion LW,Nike,0.0,146.25,0,1,5.0
https://www.amazon.com/Nike-Black-Anthracite-Ankle-High-Running/dp/B0758XNQGQ?psc=1,Nike Men's Zoom Fly Black/White Anthracite Ankle-High Running Shoe - 10M,Nike,0.0,139.99,0,13,4.5
https://www.amazon.com/Under-Armour-Running-Trainers-Sneakers/dp/B09RP8LDQ4?psc=1,Under Armour Sonic 4 Mens Running Trainers 3023543 Sneakers Shoes,Under Armour,0.0,159.99,0,0,0.0
https://www.amazon.com/NIKE-Air-Max-Deluxe-US/dp/B07FMYW5T5?psc=1,Nike Boys Gymnastics Shoes,Nike,180.0,169.99,6,82,4.4
https://www.amazon.com/Nike-Shox-BV1111-Silver-Black/dp/B07Q3RSYDF?psc=1,"Nike Shox R4 BV1111 (10, Silver/Black/Red)",Nike,0.0,551.0,0,43,4.3
https://www.amazon.com/PUMA-Mens-Running-Shoes-High/dp/B07KFZFW91?psc=1,PUMA Men's LQDCELL Challenge Running Shoes,PUMA,0.0,65.0,0,94,4.0
https://www.amazon.com/ASICS-PENSOLE-Gel-MIQRUM-Indigo-Purple/dp/B0B4BLMWYR?psc=1,ASICS Men's PENSOLE x Gel-MIQRUM Shoes,ASICS,0.0,74.95,0,0,0.0
https://www.amazon.com/Under-Armour-Charged-Vantage-Running/dp/B09NZK162D?psc=1,Under Armour Men's UA Charged Vantage Marble Running Shoes - 3024734-101 - Pitch Gray/Pitch Gray/Royal,Under Armour,0.0,95.0,0,2,3.5
https://www.amazon.com/ASICS-1011A136-Roadhawk-Running-Black/dp/B07DNG4DZK?psc=1,ASICS Men's Running,ASICS,0.0,49.95,0,542,4.5
https://www.amazon.com/ASICS-DYNABLAST-Running-Glacier-Thunder/dp/B09886TZ6M?psc=1,ASICS Men's DYNABLAST 2 Running Shoes,ASICS,100.0,89.9,10,4,5.0
https://www.amazon.com/ASICS-DYNABLAST-Running-Shoes-Electric/dp/B09887Q6W8?psc=1,ASICS Men's DYNABLAST 2 Running Shoes,ASICS,0.0,99.95,0,11,4.1
https://www.amazon.com/ASICS-EvoRide-Running-Shoes-Sheet/dp/B082ZS2Y41?psc=1,ASICS Men's EvoRide Running Shoes,ASICS,120.0,79.95,33,187,4.7
https://www.amazon.com/ASICS-Evoride-Running-Marigold-Orange/dp/B08VGS6NL5?psc=1,ASICS Men's Evoride 2 Running Shoes,ASICS,120.0,89.95,25,70,4.4
https://www.amazon.com/ASICS-GT-1000-Grand-Shark-Bronze/dp/B07V2JBS3Z?psc=1,ASICS Menâs GT-1000 9 Running Shoe,ASICS,100.0,89.8,10,2629,4.7
https://www.amazon.com/ASICS-GT-2000-Trail-Running-Digital/dp/B08PD6LH5L?psc=1,ASICS Men's GT-2000 9 Trail Running Shoes,ASICS,0.0,89.95,10,83,4.6
https://www.amazon.com/ASICS-Gel-Cumulus-Running-Black-Sheet/dp/B09FY2RR51?psc=1,ASICS Men's Gel-Cumulus 23 G-TX Running Shoe,ASICS,130.0,87.2,33,36,4.4
https://www.amazon.com/ASICS-Gel-DS-Trainer-Running-Digital/dp/B08XWBW2MM?psc=1,ASICS Men's Gel-DS Trainer 26 Running Shoes,ASICS,130.0,89.95,31,93,4.7
https://www.amazon.com/ASICS-Gel-Excite-Running-French-Safety/dp/B099C4K8BY?psc=1,ASICS Men's Gel-Excite 8 All Winter Long Running Shoes,ASICS,75.0,54.95,27,3,3.5
https://www.amazon.com/ASICS-Gel-Excite-Running-Olive-Silver/dp/B01N5RND0V?psc=1,ASICS Men's Gel-Excite 4 Running Shoe,ASICS,70.0,39.95,43,4813,4.6
https://www.amazon.com/ASICS-Gel-Kenun-Running-Coffee-Blossom/dp/B0764GDN14?psc=1,ASICS Gel-Kenun MX SP Men's Running Shoe,ASICS,0.0,69.9,0,100,4.3
https://www.amazon.com/ASICS-Gel-Kinsei-Running-Shocking-Orange/dp/B09CLMTD3V?psc=1,ASICS Men's Gel-Kinsei Blast LE Running Shoes,ASICS,0.0,180.0,0,2,5.0
https://www.amazon.com/ASICS-Gel-Kinsei-Sportstyle-Shoes-White/dp/B081HHFWVX?psc=1,ASICS Men's Gel-Kinsei OG Sportstyle Shoes,ASICS,180.0,139.95,22,292,4.5
https://www.amazon.com/ASICS-Gel-Nimbus-Running-Fellow-Yellow/dp/B08FT1B5GT?psc=1,ASICS Men's Gel-Nimbus Lite 2 LAM Running Shoes,ASICS,0.0,139.95,0,39,4.3
https://www.amazon.com/ASICS-Gel-Noosa-Trainers-1011B301-Directoire/dp/B08X3PRV4W?psc=1,ASICS Gel-Noosa Tri 11 Mens Running Trainers 1011B301 Sneakers Shoes,ASICS,0.0,199.99,0,4,4.0
https://www.amazon.com/ASICS-Gel-Pulse-Running-Shoes-Electric/dp/B098L71ZSM?psc=1,ASICS Men's Gel-Pulse 13 Running Shoes,ASICS,90.0,69.95,22,73,4.3
https://www.amazon.com/ASICS-Gel-Trabuco-Running-Carrier-Electric/dp/B096FFM9WN?psc=1,ASICS Men's Gel-Trabuco 9 Running Shoes,ASICS,0.0,129.95,0,73,4.6
https://www.amazon.com/ASICS-Lyte-Classic-Fashion-Sneakers/dp/B0811RRLY2?psc=1,ASICS Men's Lyte Classic Shoes,ASICS,0.0,79.9,0,125,4.7
https://www.amazon.com/ASICS-Mens-GT-1000-Shoes-Black/dp/B07KK1DLLM?psc=1,ASICS Men's GT-1000 8 Shoes,ASICS,0.0,130.0,0,1634,4.5
https://www.amazon.com/ASICS-Mens-Gel-Quantum-Shoes-Black/dp/B089GYX4D7?psc=1,ASICS Men's Gel-Quantum 360 5 Knit Shoes,ASICS,160.0,86.95,46,50,4.7
https://www.amazon.com/ASICS-Mens-Gel-Quantum-Shoes-Black/dp/B08PKKK6CW?psc=1,ASICS Men's Gel-Quantum 180 6 Shoes,ASICS,120.0,89.95,25,284,4.4
https://www.amazon.com/ASICS-Noosa-Running-Shoes-Ocean/dp/B089YQCBPM?psc=1,ASICS Men's Noosa TRI 13 Running Shoes,ASICS,0.0,109.95,0,7,5.0
https://www.amazon.com/ASICS-Tiger-Mens-Gel-Mai%C2%BF-White/dp/B0798T3XVW?psc=1,ASICS Tiger Men's Gel-Mai Shoe,ASICS,0.0,104.99,0,82,4.5
https://www.amazon.com/NIKE-Extreme-Toddlers-Running-870019-100/dp/B07123T7P4?psc=1,Nike Baby & Toddler Presto Extreme 870019-100,Nike,0.0,258.0,0,17,4.1
https://www.amazon.com/NIKE-Revolution-Running-Black-Regular/dp/B06XKKY3DS?psc=1,Nike mens Revolution 4,Nike,0.0,85.58,0,3216,4.5
https://www.amazon.com/Nike-Downshifter-Black-University-RED-White-DK/dp/B093C68X8T?psc=1,"Nike Mens Downshifter 11, Black/University RED-White-DK Smoke Grey, 10",Nike,0.0,64.99,0,18,3.6
https://www.amazon.com/Nike-Downshifter-Trainers-Sneakers-Obsidian/dp/B09581QM96?psc=1,Nike Men's Competition Running Shoes,Nike,0.0,94.99,0,2711,4.5
https://www.amazon.com/Nike-Infinity-Mens-Shoes-Color/dp/B08PKHGTML?psc=1,"Nike Air Max Infinity 2 Mens Shoes Size 10, Color: Black/Black",Nike,0.0,109.99,0,2,2.9
https://www.amazon.com/Nike-Legend-Essential-Mens-Running/dp/B08GJ5C2D1?psc=1,Nike Legend Essential 2 Men's Running Shoe Size 10,Nike,0.0,71.74,0,28,4.1
https://www.amazon.com/Nike-Mens-Air-Max-DC9336/dp/B0B2CFMZ9Q?psc=1,Nike Men's Air Max 90 SE Deep Royal/University Red (DC9336 400),Nike,0.0,224.9,0,1,5.0
