Product URL,Product name,brand,Mrp,Sales price,Discount percentage,Number of reviews,Star rating
https://www.amazon.com/Nike-Mens-Air-White-CZ5594/dp/B08CXTWTVM?psc=1,Nike Women's Race Running Shoe,Nike,0.0,244.93,0,669,4.5
https://www.amazon.com/Nike-Mens-Free-Run-537732/dp/B09NC2WR2H?psc=1,Nike Mens Free Run 2 537732 406 - Size 10,Nike,0.0,99.99,0,0,0.0
https://www.amazon.com/Nike-Mens-Orange-Blaze-Tweed-DH4754/dp/B0B2TB3BZM?psc=1,Nike Men's Air Max 95 Dark Army/Orange Blaze-Tweed (DH4754 300),Nike,0.0,244.99,0,0,0.0
https://www.amazon.com/Nike-Mens-Renew-Black-Anthracite/dp/B08PKBKH27?psc=1,Nike Men's Mid-Top Trainers Running Shoe,Nike,0.0,101.21,0,230,4.3
https://www.amazon.com/Nike-Mens-Running-Black-Smoke/dp/B08J3M3PGC?psc=1,Nike Men's Running Shoe,Nike,0.0,109.99,0,182,4.4
https://www.amazon.com/Nike-Pegasus-Trainers-Midnight-Turquoise/dp/B0B35CJC22?psc=1,Nike Air Zoom Pegasus 37 Shield Mens Running Trainers Cq7935 Sneakers Shoes,Nike,0.0,118.0,0,65,4.1
https://www.amazon.com/Nike-Presto-Running-Trainers-Sneakers/dp/B09GNM812Z?psc=1,Nike Men's Race Running Shoe,Nike,0.0,133.0,0,511,4.6
https://www.amazon.com/Nike-React-Miler-Running-Cw1777-001/dp/B07YDH36D3?psc=1,Nike Men's Sports Fitness Shoes,Nike,0.0,128.98,0,1124,4.5
https://www.amazon.com/Nike-Reax-Sports-Shoes-White/dp/B084KKMV4J?psc=1,Nike Men's Gymnastics Shoes,Nike,0.0,99.99,0,488,4.3
https://www.amazon.com/Nike-Revolution-Next-Nature-Black/dp/B098BJJLRB?psc=1,Nike Mens Revolution 6 Next Nature Running Shoe,Nike,0.0,88.98,0,283,4.4
https://www.amazon.com/Nike-Running-Shoes-Nebula-Orbit/dp/B07VCMK1B3?psc=1,Nike mens Sneaker,Nike,0.0,249.99,0,27,4.0
https://www.amazon.com/Nike-Running-White-Black-Oracle/dp/B0864FTTTQ?psc=1,Nike Men's Running Shoes,Nike,0.0,150.0,0,868,4.5
https://www.amazon.com/Nike-Superrep-Running-Shoes-DQ5357/dp/B0B7FB2QSH?psc=1,Nike Men's Air Zoom Superrep 3 Running Shoes DQ5357 181 Size 10 US,Nike,0.0,90.0,0,0,0.0
https://www.amazon.com/Nike-Tailwind-Running-Casual-Cd0456-100/dp/B083G2RK9N?psc=1,Nike Air Max Tailwind IV Mens Running Trainers Cd0456 Sneakers Shoes,Nike,0.0,214.99,0,48,4.5
https://www.amazon.com/Nike-Training-Walking-Black-Womens/dp/B082R6PQVW?psc=1,"Nike Men's Training Walking Shoe, Black White Dk Smoke Grey Grey, Womens 10",Nike,70.0,61.27,12,20,4.1
https://www.amazon.com/Nike-Unisex-React-Sneaker-Barely/dp/B09K4J6X3C?psc=1,Nike React Live PRM Mens Running Trainers Cz9081 Sneakers Shoes,Nike,0.0,159.95,0,29,4.7
https://www.amazon.com/Nike-Vapormax-Flyknit-AJ6900-102-Platinum/dp/B07QKS41JJ?psc=1,"Nike Men's Track & Field Shoes, 8 US",Nike,347.99,320.0,8,935,4.5
https://www.amazon.com/Nike-Vapormax-Royal-Black-White-DH4086/dp/B0B2T5HW9V?psc=1,Nike Men's Air Vapormax 2021 FK Game Royal/Black-White (DH4086 400),Nike,0.0,259.95,0,0,0.0
https://www.amazon.com/Nike-Wildhorse-Running-Trainers-Sneakers/dp/B08CBH8VCB?psc=1,Nike Men's Race Running Shoe,Nike,0.0,169.99,0,284,4.5
https://www.amazon.com/Nike-Womens-Shoes-Size-Color/dp/B08T56Z8ZB?psc=1,Nike Women's Low-top Sneakers,Nike,0.0,189.9,0,1169,4.5
https://www.amazon.com/Nike-Zoom-Vomero-nkDA7245-Size/dp/B098PD5BH2?psc=1,Nike Men's Air Zoom Vomero 16 Running Shoe,Nike,0.0,144.0,0,41,4.4
https://www.amazon.com/PUMA-19345402-Track-White-puma-Black-lava/dp/B08KKMQC7T?psc=1,PUMA Men's Evospeed Triple Jump/Pole Vault 6 Track and Field Shoe,PUMA,0.0,99.95,0,1,1.0
https://www.amazon.com/PUMA-19521301-Running-Black-White/dp/B08KKB4BVX?psc=1,"PUMA Men's Enzo 2 Sneaker, 0",PUMA,0.0,69.18,0,382,4.5
https://www.amazon.com/PUMA-Axelion-Running-Black-Yellow-Alert/dp/B08QCC9GH8?psc=1,PUMA Men's Axelion Perf Running Shoe,PUMA,0.0,94.73,0,811,4.5
https://www.amazon.com/PUMA-Axelion-Two-Tone-Running-Asphalt-Galaxy/dp/B097KKMBW4?psc=1,PUMA Men's Axelion Two-Tone Running Shoe,PUMA,75.0,58.46,22,0,0.0
https://www.amazon.com/PUMA-Boys-Sportwear-Track-Child/dp/B08THXTPRZ?psc=1,PUMA Unisex Low-Top Trainers Sneaker,PUMA,0.0,57.99,0,1,5.0
https://www.amazon.com/PUMA-Evospeed-Athletic-Shoes-Yellow/dp/B07SCZWYC5?psc=1,PUMA Men's Evospeed Long Jump 6 Athletic Shoes,PUMA,0.0,61.2,0,14,4.8
https://www.amazon.com/PUMA-LQDCELL-Hydra-Sneaker-Black/dp/B07TR14ZTX?psc=1,PUMA Men's Lqdcell Hydra Sneaker,PUMA,100.0,63.8,36,170,4.4
https://www.amazon.com/PUMA-Unisex-Runner-Running-Rosette/dp/B097C4L5XK?psc=1,PUMA Unisex's Flyer Runner Mesh Running Shoe,PUMA,0.0,68.63,0,440,4.3
https://www.amazon.com/PUMA-mens-Valiant-Running-Black/dp/B08CS3NN6Q?psc=1,PUMA Men's Cell Valiant Cross Trainer Shoe,PUMA,0.0,79.9,0,611,4.4
https://www.amazon.com/Puma-Softride-Rift-EU-43/dp/B0814474M3?psc=1,PUMA Men's Football Shoe,PUMA,0.0,55.49,0,317,4.3
https://www.amazon.com/Reebok-LIQUIFECT-Running-Black-Humble/dp/B07T4M4NK9?psc=1,Reebok Men's Liquifect 180 Ls Running Shoe,Reebok,0.0,79.99,0,38,4.4
https://www.amazon.com/Reebok-Supreme-running-Black-White/dp/B01CUWJTTI?psc=1,Reebok Men's Run Supreme Spt Lthr Running Shoe,Reebok,0.0,55.0,0,74,4.2
https://www.amazon.com/Under-Armour-Charged-CoolSwitch-Running/dp/B01GOXG39I?psc=1,Under Armour Men's Charged CoolSwitch Running Shoe,Under Armour,99.99,89.99,10,77,4.0
https://www.amazon.com/Under-Armour-Charged-Ombre-Wide-Running/dp/B0722VP9S3?psc=1,"Under Armour Men's Charged Bandit 3 Ombre Sneaker, 2E US",Under Armour,0.0,74.67,0,310,4.3
https://www.amazon.com/Under-Armour-Charged-Pursuit-Running/dp/B07Z76MJ6G?psc=1,Under Armour Men's Charged Pursuit 2 Twist Running Shoe,Under Armour,0.0,52.49,0,1384,4.7
https://www.amazon.com/Under-Armour-Charged-Pursuit-Sneaker/dp/B09691XXNH?psc=1,Under Armour Men's Charged Pursuit 3 Twist --Running Shoe,Under Armour,70.0,52.5,25,36,4.4
https://www.amazon.com/Under-Armour-Charged-Trainers-Sneakers/dp/B0B5LCZ3YL?psc=1,Under Armour Charged Will Mens Running Trainers 3022038 Sneakers Shoes,Under Armour,0.0,104.99,0,0,0.0
https://www.amazon.com/Under-Armour-Infinite-Running-Black/dp/B07PYYT6KZ?psc=1,Under Armour Men's HOVR Infinite 2 Running Shoe,Under Armour,0.0,99.97,0,2227,4.6
https://www.amazon.com/Under-Armour-Infinite-Running-Concrete/dp/B08MV9BXBF?psc=1,Under Armour Men's HOVR Infinite 3 Running Shoe,Under Armour,0.0,120.0,0,657,4.6
https://www.amazon.com/Under-Armour-Infinite-Trainers-Sneakers/dp/B09JGLPVXC?psc=1,Under Armour HOVR Infinite Summit 2 Mens Running Trainers 3023633 Sneakers Shoes,Under Armour,0.0,159.99,0,4,3.7
https://www.amazon.com/Under-Armour-Mens-Charged-Bandit/dp/B087YRF3CS?psc=1,Under Armour Men's Charged Bandit 6 Running Shoe,Under Armour,90.0,52.66,41,1457,4.5
https://www.amazon.com/Under-Armour-Runplay-Running-Orange/dp/B09691X18M?psc=1,Under Armour Men's Runplay Pop Camo Road Running Shoe,Under Armour,60.0,49.99,17,13,4.1
https://www.amazon.com/Zoom-Winflo-Extra-Wide-8-5/dp/B00UHB2HYY?psc=1,Nike Men's Running Shoes,Nike,0.0,100.0,0,697,4.6
https://www.amazon.com/adidas-Aerobounce-Running-Shoes-SS18-10/dp/B075884KFZ?psc=1,adidas - Aerobounce M - CQ0819 - Color: Grey-Black - Size: 10,Adidas,0.0,221.0,0,1,4.0
https://www.amazon.com/adidas-Climacool-Vento-Running-Fx7840/dp/B08GF6QMGJ?psc=1,adidas Men's Climacool Vento Running Shoes Signal Pink/Core Black/White,Adidas,0.0,84.95,0,23,4.3
https://www.amazon.com/adidas-Climawarm-Bounce-Shoe-Running/dp/B09RBGFLY6?psc=1,adidas Climawarm Bounce Shoe - Unisex Running,Adidas,0.0,57.34,0,0,0.0
https://www.amazon.com/adidas-Cross-Trainers-Sneaker-Black/dp/B07S6MQ2DS?psc=1,adidas Men's Edge Cross Trainers Running Shoe,Adidas,100.0,74.95,25,416,4.4
https://www.amazon.com/adidas-Elastic-Sonic-Unisex-Toddler/dp/B08JHBVBYL?psc=1,adidas Unisex-Baby EQ21 Run,Adidas,0.0,68.9,0,74,4.4
https://www.amazon.com/adidas-Futurepool-Running-Carbon-Silver/dp/B098SFK4VP?psc=1,adidas Men's Futurepool 2.0 Running Shoe,Adidas,80.0,58.99,26,5,5.0
https://www.amazon.com/adidas-Kaptir-ShoesBlack-White-Black10/dp/B083MJ8M4B?psc=1,adidas Men's Kaptur Sneaker,Adidas,0.0,105.99,0,9739,4.6
https://www.amazon.com/adidas-Kaptir-Super-Trail-Running/dp/B08N5MR7V1?psc=1,adidas Men's Kaptir Super Trail Running Shoe,Adidas,90.0,73.95,18,2089,4.5
https://www.amazon.com/adidas-Mens-Questar-Black-White/dp/B07D9MPGL2?psc=1,adidas Men's Questar Flow Running Shoe,Adidas,0.0,99.99,0,4053,4.6
https://www.amazon.com/adidas-Mens-Sneaker-Black-White/dp/B07S1XJLNJ?psc=1,adidas Men's Nova Flow Sneaker,Adidas,0.0,64.99,0,505,4.3
https://www.amazon.com/adidas-Mens-Yeezy-Boost-Fy3729/dp/B08RP9HDS3?psc=1,adidas 700 Mnvn Mens,Adidas,0.0,529.0,0,6,3.4
https://www.amazon.com/adidas-Nebzed-Super-Running-Carbon/dp/B091MMQ1T9?psc=1,adidas Men's Nebzed Super Running Shoe,Adidas,100.0,54.0,46,2,3.4
https://www.amazon.com/adidas-Original-Boost-Running-Numeric_10/dp/B09NCHKZCT?psc=1,adidas Mens Original ZX 8000 Boost Running Shoes Black/Black,Adidas,0.0,159.99,0,0,0.0
https://www.amazon.com/adidas-Originals-Casual-Running-Fy1162/dp/B08KSFZJR5?psc=1,adidas Originals NMD_R1 Mens Running Trainers Sneakers,Adidas,0.0,169.95,0,2,5.0
https://www.amazon.com/adidas-Phosphere-Running-White-Royal/dp/B0812KWBVD?psc=1,adidas Men's Phosphere Running Shoe,Adidas,0.0,80.56,0,343,4.5
https://www.amazon.com/adidas-Pureboost-Running-Focus-Olive/dp/B08S7QL8TJ?psc=1,"adidas Men's Pureboost 21 Running Shoe, Focus Olive/Black/Halo Green, 10",Adidas,130.0,69.95,46,4,5.0
https://www.amazon.com/adidas-Questar-Running-White-Black/dp/B08L84BNHV?psc=1,adidas Men's Questar Flow Nxt Running Shoe,Adidas,0.0,99.95,0,273,3.8
https://www.amazon.com/adidas-Racer-Running-Black-Royal/dp/B09KMHGLKB?psc=1,adidas Men's Racer TR21 Running Shoe,Adidas,75.0,57.53,23,106,4.6
https://www.amazon.com/adidas-Runfalcon-H04537-Color-Size/dp/B0919RSBPJ?psc=1,adidas Men's Running Shoe,Adidas,0.0,69.33,0,328,4.4
https://www.amazon.com/adidas-Solar-Glide-Black-Orange/dp/B0B8TK782H?psc=1,adidas Men's Solar Glide 5 Core Black/Flash Orange/Mint Rush 10 D,Adidas,0.0,129.99,0,0,0.0
https://www.amazon.com/adidas-Solar-Glide-Black-White/dp/B0875Y1HJX?psc=1,adidas Men's Solar Glide St Running Shoe,Adidas,140.0,125.96,10,93,4.6
https://www.amazon.com/adidas-Solar-Glide-Running-Signal/dp/B082W514F8?psc=1,adidas Unisex-Adult Solar Glide 3 Running Shoe,Adidas,140.0,104.95,25,173,4.4
https://www.amazon.com/adidas-Super-Court-Premiere-White/dp/B07SNSR2VN?psc=1,adidas SC Premiere Gore-TEX Shoes Men's,Adidas,0.0,60.66,0,22,4.3
https://www.amazon.com/adidas-Swift-Shoes-Mens-White/dp/B0931YC32K?psc=1,adidas Swift Run 22 Shoes Men's,Adidas,0.0,45.0,0,0,0.0
https://www.amazon.com/adidas-Terrex-Flow-Orange-Screaming/dp/B08RJZQYB2?psc=1,adidas Womens Terrex Two Flow Running Sneakers Shoes - Blue,Adidas,0.0,99.99,0,27,4.8
https://www.amazon.com/adidas-Terrex-Soulstride-Hiking-Legend/dp/B097HQ3L3C?psc=1,adidas Terrex Soulstride Hiking Shoes Grey Two/FTWR White/Legend Ink 10 D (M),Adidas,80.0,69.91,13,1,5.0
https://www.amazon.com/adidas-Terrex-Swift-Black-Solar/dp/B08JMCG3MR?psc=1,adidas Men's Terrex Swift R3 Hiking Shoe,Adidas,130.0,89.9,31,290,4.4
https://www.amazon.com/adidas-Terrex-Swift-D67033-Shoes/dp/B00GS5J75K?psc=1,adidas Men's Multisport Outdoor Shoes,Adidas,0.0,205.0,0,215,4.2
https://www.amazon.com/adidas-Ultraboost-Casual-Running-Sneaker/dp/B08T7T16V2?psc=1,adidas Ultraboost DNA Sydney Shoes Men's,Adidas,0.0,148.72,0,33,4.5
https://www.amazon.com/adidas-Ultraboost-DNA-Size-White/dp/B08J7CTBH8?psc=1,adidas Originals Men's Ultraboost Running Shoe,Adidas,0.0,109.99,0,2138,4.6
https://www.amazon.com/adidas-Ultraboost-Prid-Shoes-Color/dp/B08TMM9C3L?psc=1,adidas Ultra Boost Shoes Men's,Adidas,0.0,134.95,0,260,4.5
https://www.amazon.com/adidas-X9000L2-Running-Black-Metallic/dp/B0812K99VT?psc=1,adidas Men's X9000l2 Running Shoe,Adidas,100.0,53.2,47,687,4.6
https://www.amazon.com/adidas-outdoor-Terrex-Skychaser-Signal/dp/B08SC37P6C?psc=1,adidas outdoor Terrex Skychaser 2 - Men's Core Black/FTWR White/Signal Green,Adidas,130.0,105.04,19,26,4.0
https://www.amazon.com/ASICS-Gel-Cumulus-Running-Shoes-Canvas/dp/B09SQGF37J?psc=1,ASICS Men's Gel-Cumulus 24 Running Shoes,ASICS,0.0,129.95,0,62,4.7
https://www.amazon.com/ASICS-Gel-Pulse-Black-Hazard-Medium/dp/B08PKMV9NY?psc=1,ASICS Men's Gel-Pulse 12 Running Shoe,ASICS,0.0,59.95,14,448,4.6
https://www.amazon.com/ASICS-Gel-Storm-Running-Charcoal-Yellow/dp/B00EROB92I?psc=1,ASICS Men's Gel-Storm Running Shoe,ASICS,0.0,72.53,0,25,4.6
https://www.amazon.com/ASICS-Stormer-Running-Carbon-Medium/dp/B01JJE7HZ8?psc=1,ASICS Men's Stormer Running-Shoes,ASICS,0.0,62.86,0,233,4.4
https://www.amazon.com/ASICS-Tiger-Gel-Kayano-Sneakers-Stone/dp/B07M8DMQ1Z?psc=1,"ASICS Tiger Men's Gel-Kayano 5 OG Shoes, 10M, Stone Grey/Stone Grey",ASICS,120.0,114.53,5,32,4.0
https://www.amazon.com/ASICS-Trabuco-Running-Shoes-Electric/dp/B08ZSGLMX3?psc=1,ASICS Men's Trabuco Max Running Shoes,ASICS,0.0,139.95,0,155,4.5
https://www.amazon.com/ASICS-Unisex-Track-Field-Shoes/dp/B08X1G8S56?psc=1,ASICS Unisex Gun Lap 2 Track & Field Shoes,ASICS,0.0,100.0,0,26,4.8
https://www.amazon.com/Nike-812654-600-Tanjun-White-Running/dp/B004ZNCGJQ?psc=1,"NIKE Men's Tanjun Trainers, Purple (Port Wine/White-Wolf Grey), 9 UK (44 EU)",Nike,0.0,79.95,0,3,4.7
https://www.amazon.com/Nike-Correlate-Running-Shoes-Pltnm/dp/B00279264U?psc=1,Nike Men's Air Max Correlate Running Shoe,Nike,0.0,129.95,0,0,0.0
https://www.amazon.com/Nike-Hippie-Running-Trainers-Sneakers/dp/B09JP1D14R?psc=1,Nike Space Hippie 04 Mens Running Trainers Cz6398 Sneakers Shoes,Nike,0.0,126.0,0,28,4.1
https://www.amazon.com/Nike-Huarache-Crater-Premium-Running/dp/B09SWL7Y7N?psc=1,Nike Mens Air Huarache Crater Premium Running Shoes,Nike,0.0,179.99,0,0,0.0
https://www.amazon.com/Nike-Mens-Sequent-Dark-Black/dp/B072HX9Y9K?psc=1,"Nike Air Max Sequent 3 Mens Running Trainers 921694 Sneakers Shoes (UK 9 US 10 EU 44, Dark Grey Black 013)",Nike,0.0,119.97,0,5,4.7
https://www.amazon.com/Nike-Quest-Running-Midnight-Numeric_10/dp/B09KZN2JXY?psc=1,Nike Quest 4 Men's Running Shoe,Nike,0.0,147.99,0,22,4.0
https://www.amazon.com/Nike-Revolution-Flyease-Running-Bq3211-004/dp/B0832XS3ZM?psc=1,NIKE Women's Mid-Top Running Shoe,Nike,0.0,79.66,0,3284,4.4
https://www.amazon.com/Nike-Running-Black-White-Anthracite/dp/B07H97SKLJ?psc=1,Nike Competition Running Shoes,Nike,0.0,99.97,0,1367,4.5
https://www.amazon.com/Nike-Running-White-Black-Womens/dp/B07YDFYQMS?psc=1,Nike Men's Race Running Shoe,Nike,0.0,166.49,0,399,4.3
https://www.amazon.com/Nike-Zoom-Gravity-Mens-Bq3202-010/dp/B07SY8V443?psc=1,Nike Men's Trail Running Shoes,Nike,0.0,89.95,0,1712,4.5
https://www.amazon.com/PUMA-Axelion-Interest-Running-Black-High/dp/B099M3TNJ2?psc=1,PUMA Axelion Interest Stripe Mens Running,PUMA,0.0,74.99,0,65,4.7
https://www.amazon.com/PUMA-Evospeed-Triple-Vault-White-spellboun/dp/B091D5H7J7?psc=1,PUMA Men's Evospeed Triple Jump/Pole Vault 8 Sp Track and Field Shoe,PUMA,0.0,99.95,0,0,0.0
https://www.amazon.com/PUMA-Mens-Cell-Running-Black-High/dp/B08K4CNYHW?psc=1,PUMA Men's Cell Vive Running Shoe,PUMA,75.0,58.95,21,87,4.4
https://www.amazon.com/PUMA-Softride-Premier-Ombre-Running/dp/B097KK114G?psc=1,PUMA Men's Softride Premier Ombre Running Shoe,PUMA,75.0,49.98,33,6,4.6
https://www.amazon.com/Reebok-Floatride-Running-Black-White/dp/B07KXLYMVP?psc=1,Reebok Floatride Run Fast Pro Running Shoe,Reebok,0.0,139.96,0,13,3.9
https://www.amazon.com/Reebok-Floatride-Running-National-Geographic/dp/B092LPV7SL?psc=1,Reebok Men's Floatride Energy Running Shoe,Reebok,130.0,50.68,61,1,5.0
https://www.amazon.com/Reebok-Mens-Liquifect-Running-Shoe/dp/B092ZFJFKM?psc=1,Reebok Men's Liquifect 90 Running Shoe,Reebok,0.0,56.48,0,1,4.0
https://www.amazon.com/Reebok-mens-Flashfilm-Running-White/dp/B08GWK543T?psc=1,Reebok Men's Flashfilm 3.0 Cross Trainer,Reebok,80.0,57.59,28,238,4.1
https://www.amazon.com/Under-Armour-Charged-Commit-Running/dp/B07HKLZZRV?psc=1,Under Armour Men's Charged Commit 2.0 Running Shoe,Under Armour,0.0,79.99,0,4635,4.6
https://www.amazon.com/Under-Armour-Guardian-3-3023542401-Color/dp/B09YVCBGJ2?psc=1,Under Armour HOVR Guardian 3 Mens Running Shoes - Blue,Under Armour,0.0,99.6,0,0,0.0
https://www.amazon.com/Under-Armour-Running-Marine-Green/dp/B095KVK5QN?psc=1,Under Armour Men's Road Running Shoe,Under Armour,0.0,52.94,0,84,4.5
https://www.amazon.com/adidas-Alphabounce-Vivid-Black-White/dp/B09N42S9BM?psc=1,adidas Alphabounce 1 Shoe - Mens Running,Adidas,0.0,85.99,0,1,5.0
https://www.amazon.com/adidas-Galaxy-Shoe-Mens-Running/dp/B0853QH5SM?psc=1,adidas mens Galaxy,Adidas,79.9,64.51,19,0,0.0
https://www.amazon.com/adidas-Mens-Asweego-Running-Black/dp/B07FBJXFPH?psc=1,adidas Men's Asweego Running Shoe,Adidas,0.0,84.99,0,1046,4.5
https://www.amazon.com/adidas-Mens-Quadcube-Sneaker-Grey/dp/B07SCW8L99?psc=1,adidas Men's Quadcube Sneaker,Adidas,0.0,69.9,0,137,4.1
https://www.amazon.com/adidas-Tubular-Originals-Cblack-Running/dp/B071CZ36TG?psc=1,adidas Originals Unisex-Adult Tubular Doom Sock PK Running Shoe,Adidas,0.0,109.0,0,321,4.3
https://www.amazon.com/ASICS-GT-2000-Running-Shoes-Graphite/dp/B099BVR35C?psc=1,ASICS Men's GT-2000 10 G-TX Running Shoes,ASICS,0.0,139.95,0,6,4.3
https://www.amazon.com/ASICS-Gel-Quantum-Infinity-Shoes-Black/dp/B07QYB5RMH?psc=1,ASICS Men's Gel-Quantum Infinity Shoes,ASICS,180.0,125.45,30,211,4.5
https://www.amazon.com/NIKE-Superfly-Running-Trainers-Sneakers/dp/B01DQ3QSGM?psc=1,Nike Air Max 90 Ultra Superfly Mens Running Trainers 850613 Sneakers Shoes,Nike,0.0,240.0,0,13,4.6
https://www.amazon.com/Nike-Downshifter-Fitness-Lifestyle-Running/dp/B08QBFTD27?psc=1,Nike Mens Downshifter 11 Fitness Lifestyle Running Shoes Black 10 Medium (D),Nike,0.0,68.99,0,61,4.1
https://www.amazon.com/Nike-Mens-Huarache-Premium-Running/dp/B0B5Y7148N?psc=1,Nike Mens Air Huarache Premium Running Shoe,Nike,0.0,159.95,0,0,0.0
https://www.amazon.com/Nike-Mens-Quest-Running-Shoes/dp/B07L99F9Z4?psc=1,Nike Men's Trail Running Shoes,Nike,0.0,103.83,0,1365,4.6
https://www.amazon.com/Nike-Vision-Casual-Running-Cd4373-002/dp/B084N5L1M2?psc=1,Nike Men's Running Shoe,Nike,0.0,124.89,0,797,4.5
https://www.amazon.com/PUMA-Accent-Running-Sneakers-Shoes/dp/B09TS23Q4L?psc=1,PUMA Mens Accent Running Sneakers Shoes - Black,PUMA,0.0,54.95,0,0,0.0
https://www.amazon.com/PUMA-Zapatillas-Running-Black-White/dp/B077MKVLX6?psc=1,PUMA Men's Competition Running Shoes,PUMA,0.0,113.98,0,7864,4.3
https://www.amazon.com/adidas-Mens-Adistar-CS/dp/B0B6W5MY32?psc=1,adidas Men's Adistar CS,Adidas,0.0,159.95,0,0,0.0
https://www.amazon.com/adidas-Response-Solar-Running-Black/dp/B098RJ51LT?psc=1,adidas Men's Response Running Shoe,Adidas,70.0,56.24,20,3,4.7
https://www.amazon.com/ASICS-GT-1000-Running-Carbon-Black/dp/B077MQ659K?psc=1,ASICS Men's GT-1000 7 Running Shoes,ASICS,0.0,103.33,0,2978,4.6
https://www.amazon.com/ASICS-Hyper-LD-Track-Field/dp/B07KPHRCVB?psc=1,ASICS Unisex's Hyper LD 6 Track & Field Shoes,ASICS,0.0,68.79,0,60,4.2
https://www.amazon.com/ASICS-Mens-Gel-MC-Shoes-Metropolis/dp/B08T867XXC?psc=1,ASICS Men's Gel-MC Plus Shoes,ASICS,100.0,68.95,31,43,4.5
https://www.amazon.com/Nike-Zoom-Type-Running-Comfort-Cv2220-100/dp/B092RFBJ3V?psc=1,Nike Men's Stroke Running Shoe,Nike,0.0,118.2,0,19,4.0
https://www.amazon.com/adidas-Mens-Casual-Shoes-White/dp/B0B83VM3CM?psc=1,adidas Men's NMD R1 V2 Casual Shoes,Adidas,0.0,159.99,0,109,4.4
https://www.amazon.com/adidas-Running-Black-Solar-Carbon/dp/B091MDGHRM?psc=1,adidas Men's Eq21 Running Shoe,Adidas,80.0,41.7,48,33,4.5
https://www.amazon.com/adidas-Running-Ultraboost-Footwear-Metallic/dp/B089K378L2?psc=1,adidas Running Ultraboost 20,Adidas,180.0,139.49,23,110,4.7
https://www.amazon.com/adidas-Terrex-Agravic-Black-Turbo/dp/B09GJ34GT6?psc=1,adidas Terrex Agravic Flow 2,Adidas,0.0,129.0,0,0,0.0
